,zipcode,month,year,totalcustomers_elec,totalkwh,class_factor,combined_factor,num_farmers,num_residents,num_workers,num_officers,totalcustomers_gas,totalthm,gas_residential,gas_commercial
374,94559,2,2013,1001,5104276,1,1,,,,1001.0,,,,
375,94559,3,2013,1000,5816121,1,1,,,,1000.0,579.0,84969.0,,84969.0
376,94560,1,2013,1234,14105740,1,0,,,,1234.0,643.0,435249.0,,435249.0
377,94560,2,2013,1243,13128745,1,0,,,,1243.0,648.0,344929.0,,344929.0
378,94560,3,2013,1245,13959006,1,0,,,,1245.0,1065.0,398505.0,,398505.0
379,94561,1,2013,750,6465731,1,0,,,,750.0,,,,
380,94561,2,2013,746,5805974,1,0,,,,746.0,,,,
381,94561,3,2013,746,6401608,1,0,,,,746.0,,,,
382,94563,1,2013,266,1563905,1,1,,,,266.0,142.0,78252.0,,78252.0
383,94563,2,2013,272,1497262,1,1,,,,272.0,,,,
384,94563,3,2013,273,1748632,1,1,,,,273.0,,,,
385,94564,1,2013,820,5189322,1,0,,,,820.0,556.0,233540.0,,233540.0
386,94564,2,2013,849,5311649,1,0,,,,849.0,556.0,174663.0,,174663.0
387,94564,3,2013,860,6109236,1,0,,,,860.0,555.0,150212.0,,150212.0
388,94565,2,2013,1058,11694563,1,1,,,,1058.0,639.0,180674.0,,180674.0
389,94565,3,2013,1474,17029945,1,0,,,,1474.0,,,,
390,94566,1,2013,1089,5265079,1,1,,,,1089.0,665.0,301117.0,,301117.0
391,94566,2,2013,1107,4863346,1,1,,,,1107.0,666.0,233863.0,,233863.0
392,94566,3,2013,1160,5625627,1,1,,,,1160.0,684.0,163428.0,,163428.0
393,94568,1,2013,3312,28927859,1,0,,,,3312.0,1516.0,1089351.0,,1089351.0
394,94568,2,2013,2612,23660783,1,0,,,,2612.0,1516.0,857322.0,,857322.0
395,94568,3,2013,2698,26927549,1,0,,,,2698.0,1511.0,632656.0,,632656.0
396,94571,1,2013,393,1358502,1,0,,,,393.0,168.0,49963.0,,49963.0
397,94571,2,2013,494,1355654,1,0,,,,494.0,168.0,35417.0,,35417.0
398,94571,3,2013,502,1496540,1,0,,,,502.0,172.0,22946.0,,22946.0
399,94574,1,2013,594,3853934,1,1,,,,594.0,,,,
400,94574,2,2013,598,3833358,1,1,,,,598.0,,,,
401,94574,3,2013,595,4268027,1,1,,,,595.0,,,,
402,94577,1,2013,1879,15803479,1,1,,,,1879.0,1184.0,536862.0,,536862.0
403,94577,2,2013,1896,14440407,1,1,,,,1896.0,1191.0,384870.0,,384870.0
404,94577,3,2013,1937,15412737,1,1,,,,1937.0,1192.0,319131.0,,319131.0
405,94578,1,2013,631,4306982,1,1,,,,631.0,,,,
406,94578,2,2013,632,3834890,1,1,,,,632.0,,,,
407,94578,3,2013,642,4281301,1,1,,,,642.0,,,,
408,94580,1,2013,511,3056406,1,0,,,,511.0,,,,
409,94580,2,2013,513,2778230,1,0,,,,513.0,,,,
410,94580,3,2013,512,3100013,1,0,,,,512.0,,,,
411,94585,1,2013,450,2029760,1,1,,,,450.0,211.0,77303.0,,77303.0
412,94585,2,2013,455,1799723,1,1,,,,455.0,210.0,53645.0,,53645.0
413,94585,3,2013,461,2186568,1,1,,,,461.0,209.0,43924.0,,43924.0
414,94587,1,2013,1036,15887040,1,1,,,,1036.0,,,,
415,94587,2,2013,1038,14438098,1,1,,,,1038.0,,,,
416,94587,3,2013,1039,15849515,1,1,,,,1039.0,,,,
417,94588,1,2013,821,17729356,1,1,,,,821.0,521.0,653242.0,,653242.0
418,94588,2,2013,839,16290035,1,1,,,,839.0,520.0,439863.0,,439863.0
419,94588,3,2013,851,18380115,1,1,,,,851.0,,,,
420,94590,1,2013,1357,6385528,1,0,,,,1357.0,856.0,312195.0,,312195.0
421,94590,2,2013,1379,6486796,1,0,,,,1379.0,1128.0,290234.0,,290234.0
422,94590,3,2013,1390,7456839,1,0,,,,1390.0,894.0,171117.0,,171117.0
423,94591,1,2013,694,5790024,1,0,,,,694.0,376.0,115883.0,,115883.0
424,94591,2,2013,702,5412499,1,0,,,,702.0,,,,
425,94591,3,2013,463,3447412,1,1,,,,463.0,278.0,61509.0,,61509.0
426,94595,3,2013,194,1396376,1,1,,,,194.0,,,,
427,94596,1,2013,1324,13906281,1,0,,,,1324.0,721.0,512520.0,,512520.0
428,94596,2,2013,1388,13017945,1,0,,,,1388.0,725.0,391307.0,,391307.0
429,94596,3,2013,1199,13536097,1,0,,,,1199.0,727.0,293532.0,,293532.0
430,94598,1,2013,346,4244030,1,1,,,,346.0,247.0,187235.0,,187235.0
431,94598,2,2013,361,3964152,1,1,,,,361.0,247.0,132746.0,,132746.0
432,94601,1,2013,3817,34195111,1,0,,,,3817.0,,,,
433,94601,2,2013,4932,42828237,1,0,,,,4932.0,933.0,365546.0,,365546.0
434,94601,3,2013,4216,36912766,1,0,,,,4216.0,952.0,320165.0,,320165.0
435,94603,1,2013,330,2137383,1,1,,,,330.0,,,,
436,94607,1,2013,1411,13106450,1,1,,,,1411.0,446.0,241226.0,,241226.0
437,94607,2,2013,1434,12678606,1,1,,,,1434.0,448.0,189286.0,,189286.0
438,94607,3,2013,1451,14248999,1,1,,,,1451.0,455.0,179192.0,,179192.0
439,94608,1,2013,924,11970875,1,1,,,,924.0,501.0,373907.0,,373907.0
440,94608,2,2013,963,11434971,1,1,,,,963.0,504.0,295025.0,,295025.0
441,94608,3,2013,971,12829043,1,1,,,,971.0,514.0,258001.0,,258001.0
442,94611,1,2013,1838,12122080,1,0,,,,1838.0,360.0,168726.0,,168726.0
443,94611,2,2013,1866,11414639,1,0,,,,1866.0,503.0,207589.0,,207589.0
444,94611,3,2013,1892,12578089,1,0,,,,1892.0,549.0,198058.0,,198058.0
445,94612,1,2013,697,10087081,1,0,,,,697.0,,,,
446,94612,3,2013,769,10843867,1,1,,,,769.0,258.0,146671.0,,146671.0
447,94702,1,2013,655,1665519,1,0,,,,655.0,,,,
448,94702,2,2013,664,1570247,1,0,,,,664.0,,,,
449,94702,3,2013,674,1752154,1,0,,,,674.0,,,,
450,94704,1,2013,800,5139496,1,0,,,,800.0,749.0,406657.0,,406657.0
451,94704,2,2013,823,5155778,1,0,,,,823.0,948.0,377030.0,,377030.0
452,94704,3,2013,824,5734079,1,0,,,,824.0,759.0,316067.0,,316067.0
453,94709,1,2013,306,1088754,1,0,,,,306.0,,,,
454,94709,2,2013,285,1086482,1,1,,,,285.0,,,,
455,94709,3,2013,317,1326410,1,0,,,,317.0,,,,
456,94710,1,2013,937,6292322,1,1,,,,937.0,,,,
457,94710,2,2013,954,5757801,1,1,,,,954.0,,,,
458,94710,3,2013,958,6476094,1,1,,,,958.0,,,,
459,94801,1,2013,431,3015462,1,1,,,,431.0,226.0,100747.0,,100747.0
460,94801,2,2013,450,2835482,1,1,,,,450.0,,,,
461,94801,3,2013,471,3283485,1,1,,,,471.0,,,,
462,94804,1,2013,754,8437869,1,1,,,,754.0,442.0,316698.0,,316698.0
463,94804,2,2013,2184,12085172,1,0,,,,2184.0,565.0,269356.0,,269356.0
464,94804,3,2013,801,8675809,1,1,,,,801.0,,,,
465,94806,1,2013,714,6059652,1,1,,,,714.0,393.0,185398.0,,185398.0
466,94806,2,2013,754,6335112,1,1,,,,754.0,,,,
467,94806,3,2013,776,7408297,1,1,,,,776.0,,,,
468,94901,1,2013,1796,7675936,1,1,,,,1796.0,,,,
469,94901,2,2013,1803,7123095,1,1,,,,1803.0,878.0,174873.0,,174873.0
470,94901,3,2013,1801,7893210,1,1,,,,1801.0,,,,
471,94925,1,2013,450,2106912,1,0,,,,450.0,,,,
472,94925,2,2013,470,2035458,1,0,,,,470.0,,,,
473,94925,3,2013,487,2390687,1,0,,,,487.0,,,,
474,94928,1,2013,1208,6154930,1,0,,,,1208.0,443.0,126559.0,,126559.0
475,94931,2,2013,481,1098346,1,0,,,,481.0,,,,
476,94939,1,2013,264,1747106,1,0,,,,264.0,,,,
477,94939,2,2013,272,1601642,1,0,,,,272.0,393.0,104863.0,,104863.0
478,94939,3,2013,297,1821652,1,0,,,,297.0,,,,
479,94941,1,2013,765,3798423,1,0,,,,765.0,,,,
480,94941,2,2013,767,3439946,1,0,,,,767.0,,,,
481,94941,3,2013,774,4184467,1,0,,,,774.0,,,,
482,94945,1,2013,574,3432128,1,1,,,,574.0,,,,
483,94945,2,2013,583,3333630,1,1,,,,583.0,,,,
484,94945,3,2013,584,3758775,1,1,,,,584.0,,,,
485,94947,1,2013,252,1481218,1,1,,,,252.0,,,,
486,94947,2,2013,253,1321972,1,1,,,,253.0,,,,
487,94947,3,2013,254,1454070,1,1,,,,254.0,,,,
488,94949,1,2013,1426,8295968,1,0,,,,1426.0,,,,
489,94949,2,2013,1445,7638169,1,0,,,,1445.0,,,,
490,94949,3,2013,1446,8480151,1,0,,,,1446.0,,,,
491,94952,1,2013,1435,4897446,1,0,,,,1435.0,,,,
492,94952,2,2013,1465,4392645,1,0,,,,1465.0,,,,
493,94952,3,2013,1487,5147469,1,0,,,,1487.0,,,,
494,94954,1,2013,736,7535174,1,1,,,,736.0,433.0,203268.0,,203268.0
495,94954,2,2013,743,6888804,1,1,,,,743.0,435.0,140643.0,,140643.0
496,94954,3,2013,767,7803447,1,1,,,,767.0,455.0,116335.0,,116335.0
497,94960,1,2013,443,1333993,1,0,,,,443.0,169.0,37354.0,,37354.0
498,94960,2,2013,458,1195412,1,0,,,,458.0,176.0,27775.0,,27775.0
499,94960,3,2013,460,1330971,1,0,,,,460.0,,,,
500,94965,1,2013,490,1539374,1,1,,,,490.0,254.0,65678.0,,65678.0
501,94965,2,2013,498,1382832,1,1,,,,498.0,252.0,50717.0,,50717.0
502,94965,3,2013,509,1901173,1,1,,,,509.0,253.0,45689.0,,45689.0
503,94971,1,2013,49,74454,1,0,,,,49.0,,,,
504,94971,2,2013,49,65366,1,0,,,,49.0,,,,
505,94971,3,2013,49,71726,1,0,,,,49.0,,,,
506,95003,1,2013,464,1623625,1,1,,,,464.0,,,,
507,95003,2,2013,465,1526485,1,1,,,,465.0,280.0,61994.0,,61994.0
508,95003,3,2013,470,1722716,1,1,,,,470.0,,,,
509,95006,1,2013,128,272631,1,1,,,,128.0,67.0,16584.0,,16584.0
510,95008,1,2013,1674,9607867,1,1,,,,1674.0,,,,
511,95008,2,2013,1671,8609568,1,1,,,,1671.0,,,,
512,95008,3,2013,1750,10384805,1,0,,,,1750.0,1073.0,253186.0,,253186.0
513,95010,1,2013,490,2184014,1,1,,,,490.0,296.0,85984.0,,85984.0
514,95010,2,2013,490,2202782,1,1,,,,490.0,295.0,71376.0,,71376.0
515,95010,3,2013,503,2508372,1,1,,,,503.0,297.0,58474.0,,58474.0
516,95012,2,2013,339,1478351,1,0,,,,339.0,,,,
517,95012,3,2013,354,1767381,1,0,,,,354.0,,,,
518,95014,1,2013,5287,54402432,1,0,,,,5287.0,1854.0,1187523.0,,1187523.0
519,95014,2,2013,5572,51943408,1,0,,,,5572.0,1853.0,939701.0,,939701.0
520,95014,3,2013,5024,45294724,1,0,,,,5024.0,1849.0,757154.0,,757154.0
521,95018,1,2013,236,745831,1,0,,,,236.0,,,,
522,95018,2,2013,236,706991,1,0,,,,236.0,,,,
523,95018,3,2013,237,927032,1,0,,,,237.0,,,,
524,95020,1,2013,1481,8518774,1,1,,,,1481.0,,,,
525,95020,2,2013,2414,11939083,1,0,,,,2414.0,978.0,362599.0,,362599.0
526,95020,3,2013,1586,10637842,1,1,,,,1586.0,,,,
527,95023,2,2013,1168,5584713,1,1,,,,1168.0,525.0,198956.0,,198956.0
528,95023,3,2013,1178,6198090,1,1,,,,1178.0,527.0,161406.0,,161406.0
529,95030,1,2013,653,2752093,1,1,,,,653.0,379.0,156476.0,,156476.0
530,95030,2,2013,655,2433019,1,1,,,,655.0,379.0,119914.0,,119914.0
531,95030,3,2013,663,2715628,1,1,,,,663.0,382.0,92011.0,,92011.0
532,95032,1,2013,666,5844093,1,1,,,,666.0,360.0,231422.0,,231422.0
533,95032,2,2013,664,5244499,1,1,,,,664.0,360.0,182373.0,,182373.0
534,95032,3,2013,667,5881923,1,1,,,,667.0,359.0,143843.0,,143843.0
535,95035,1,2013,1842,28212614,1,1,,,,1842.0,,,,
536,95035,2,2013,1845,26389643,1,1,,,,1845.0,,,,
537,95035,3,2013,1867,30384134,1,1,,,,1867.0,,,,
538,95037,1,2013,1498,8726204,1,0,,,,1498.0,814.0,424191.0,,424191.0
539,95037,2,2013,1540,8723084,1,0,,,,1540.0,,,,
540,95037,3,2013,1556,9984879,1,0,,,,1556.0,1188.0,594581.0,,594581.0
541,95060,1,2013,1312,6539815,1,0,,,,1312.0,881.0,318413.0,,318413.0
542,95060,2,2013,1460,6436532,1,0,,,,1460.0,944.0,279634.0,,279634.0
543,95060,3,2013,1481,7346696,1,0,,,,1481.0,872.0,232432.0,,232432.0
544,95062,1,2013,799,2361183,1,1,,,,799.0,559.0,156094.0,,156094.0
545,95062,2,2013,818,2316340,1,1,,,,818.0,560.0,131905.0,,131905.0
546,95062,3,2013,836,2852324,1,1,,,,836.0,561.0,107851.0,,107851.0
547,95066,1,2013,476,3040663,1,1,,,,476.0,,,,
548,95066,2,2013,492,2850184,1,1,,,,492.0,,,,
549,95066,3,2013,502,3731817,1,1,,,,502.0,,,,
550,95073,1,2013,569,1803771,1,0,,,,569.0,,,,
551,95073,2,2013,574,1742262,1,0,,,,574.0,372.0,71692.0,,71692.0
552,95073,3,2013,601,2132130,1,0,,,,601.0,,,,
553,95076,1,2013,1746,7813484,1,0,,,,1746.0,1074.0,430453.0,,430453.0
554,95076,2,2013,1782,7496917,1,0,,,,1782.0,1082.0,408778.0,,408778.0
555,95076,3,2013,1841,8576183,1,0,,,,1841.0,1082.0,313393.0,,313393.0
556,95110,1,2013,521,9207812,1,0,,,,521.0,,,,
557,95110,2,2013,531,8850240,1,0,,,,531.0,,,,
558,95110,3,2013,540,10021749,1,0,,,,540.0,,,,
559,95111,1,2013,639,2749623,1,1,,,,639.0,,,,
560,95111,2,2013,640,2759682,1,1,,,,640.0,,,,
561,95111,3,2013,642,3056705,1,1,,,,642.0,,,,
562,95112,1,2013,2235,15668682,1,1,,,,2235.0,1261.0,570839.0,,570839.0
563,95112,2,2013,2266,14758147,1,1,,,,2266.0,1273.0,449572.0,,449572.0
564,95112,3,2013,2286,16547612,1,1,,,,2286.0,1282.0,352155.0,,352155.0
565,95113,1,2013,331,8825770,1,0,,,,331.0,143.0,252531.0,,252531.0
566,95113,2,2013,333,8155018,1,0,,,,333.0,142.0,212263.0,,212263.0
567,95113,3,2013,332,9389665,1,0,,,,332.0,143.0,178855.0,,178855.0
568,95116,1,2013,735,2541898,1,1,,,,735.0,405.0,123258.0,,123258.0
569,95116,2,2013,739,2367493,1,1,,,,739.0,409.0,99880.0,,99880.0
570,95116,3,2013,740,2601046,1,1,,,,740.0,408.0,86358.0,,86358.0
571,95117,1,2013,171,1104489,1,1,,,,171.0,123.0,61020.0,,61020.0
572,95117,2,2013,174,1041678,1,1,,,,174.0,122.0,44705.0,,44705.0
573,95117,3,2013,174,1137541,1,1,,,,174.0,118.0,32182.0,,32182.0
574,95119,1,2013,345,4682336,1,0,,,,345.0,,,,
575,95119,2,2013,345,4283923,1,0,,,,345.0,240.0,124667.0,,124667.0
576,95119,3,2013,346,4843549,1,0,,,,346.0,,,,
577,95121,1,2013,506,4003178,1,0,,,,506.0,230.0,164546.0,,164546.0
578,95121,2,2013,507,3635758,1,0,,,,507.0,230.0,131067.0,,131067.0
579,95121,3,2013,508,4111879,1,0,,,,508.0,,,,
580,95122,1,2013,737,7121266,1,1,,,,737.0,371.0,227784.0,,227784.0
581,95122,2,2013,741,6270557,1,1,,,,741.0,373.0,184205.0,,184205.0
582,95122,3,2013,751,7014490,1,1,,,,751.0,374.0,165786.0,,165786.0
583,95123,1,2013,1059,6828732,1,0,,,,1059.0,508.0,255609.0,,255609.0
584,95123,2,2013,1061,6606590,1,0,,,,1061.0,507.0,200470.0,,200470.0
585,95123,3,2013,1060,7376004,1,0,,,,1060.0,755.0,272054.0,,272054.0
586,95124,1,2013,939,8599683,1,0,,,,939.0,671.0,305072.0,,305072.0
587,95124,2,2013,951,8050148,1,0,,,,951.0,675.0,242651.0,,242651.0
588,95124,3,2013,952,9076678,1,0,,,,952.0,,,,
589,95125,1,2013,1987,12274842,1,0,,,,1987.0,,,,
590,95125,2,2013,1187,5992558,1,1,,,,1187.0,733.0,154829.0,,154829.0
591,95125,3,2013,2012,13368888,1,0,,,,2012.0,,,,
592,95126,2,2013,816,5951760,1,1,,,,816.0,548.0,205849.0,,205849.0
593,95127,1,2013,476,3274186,1,0,,,,476.0,,,,
594,95127,2,2013,476,2960069,1,0,,,,476.0,,,,
595,95127,3,2013,482,3335556,1,0,,,,482.0,,,,
596,95128,1,2013,924,8333914,1,1,,,,924.0,555.0,253235.0,,253235.0
597,95128,2,2013,937,7781171,1,1,,,,937.0,555.0,199843.0,,199843.0
598,95128,3,2013,940,8567580,1,1,,,,940.0,556.0,169858.0,,169858.0
599,95131,1,2013,1613,42538514,1,0,,,,1613.0,,,,
600,95131,2,2013,1586,38904157,1,0,,,,1586.0,,,,
601,95131,3,2013,1591,44119610,1,0,,,,1591.0,,,,
602,95132,1,2013,272,1708636,1,1,,,,272.0,,,,
603,95132,2,2013,278,1628057,1,1,,,,278.0,,,,
604,95132,3,2013,278,1832139,1,1,,,,278.0,,,,
605,95133,1,2013,419,3184998,1,1,,,,419.0,215.0,100730.0,,100730.0
606,95133,2,2013,421,2886401,1,1,,,,421.0,216.0,79943.0,,79943.0
607,95133,3,2013,423,3177719,1,1,,,,423.0,219.0,61652.0,,61652.0
608,95135,3,2013,119,1024433,1,1,,,,119.0,,,,
609,95136,1,2013,291,2332531,1,1,,,,291.0,,,,
610,95136,2,2013,298,2306270,1,1,,,,298.0,,,,
611,95136,3,2013,304,2610811,1,1,,,,304.0,,,,
612,95138,1,2013,299,5654198,1,0,,,,299.0,182.0,262309.0,,262309.0
613,95138,2,2013,303,5188971,1,0,,,,303.0,146.0,200528.0,,200528.0
614,95138,3,2013,187,5035177,1,1,,,,187.0,,,,
615,95203,1,2013,382,2999145,1,1,,,,382.0,261.0,115492.0,,115492.0
616,95203,2,2013,383,2590377,1,1,,,,383.0,,,,
617,95203,3,2013,393,2959713,1,1,,,,393.0,,,,
618,95204,1,2013,577,2359320,1,1,,,,577.0,,,,
619,95204,2,2013,580,2131365,1,1,,,,580.0,,,,
620,95204,3,2013,583,2397010,1,1,,,,583.0,,,,
621,95205,1,2013,1622,10077435,1,0,,,,1622.0,1035.0,434009.0,,434009.0
622,95205,2,2013,1640,9118184,1,0,,,,1640.0,,,,
623,95205,3,2013,1663,10249480,1,0,,,,1663.0,982.0,196890.0,,196890.0
624,95206,1,2013,758,10027116,1,1,,,,758.0,446.0,394386.0,,394386.0
625,95206,2,2013,763,9096234,1,1,,,,763.0,444.0,274469.0,,274469.0
626,95206,3,2013,779,9737150,1,1,,,,779.0,448.0,177360.0,,177360.0
627,95207,1,2013,1130,6467678,1,1,,,,1130.0,,,,
628,95207,2,2013,1134,5872090,1,1,,,,1134.0,,,,
629,95207,3,2013,1142,6699195,1,1,,,,1142.0,,,,
630,95210,1,2013,981,8015843,1,0,,,,981.0,,,,
631,95210,2,2013,786,5555407,1,0,,,,786.0,,,,
632,95210,3,2013,793,6203930,1,0,,,,793.0,,,,
633,95212,2,2013,204,1836545,1,1,,,,204.0,,,,
634,95212,3,2013,207,2047278,1,1,,,,207.0,,,,
635,95215,1,2013,628,5934624,1,1,,,,628.0,272.0,129805.0,,129805.0
636,95215,2,2013,631,5490633,1,1,,,,631.0,271.0,100469.0,,100469.0
637,95215,3,2013,640,6133961,1,1,,,,640.0,,,,
638,95219,1,2013,397,3386855,1,1,,,,397.0,278.0,126308.0,,126308.0
639,95219,2,2013,591,3720343,1,0,,,,591.0,,,,
640,95219,3,2013,592,4113290,1,0,,,,592.0,,,,
641,95222,1,2013,500,2276694,1,0,,,,500.0,,,,
642,95222,2,2013,502,2015031,1,0,,,,502.0,,,,
643,95222,3,2013,501,2242601,1,0,,,,501.0,,,,
644,95223,2,2013,889,2443509,1,0,,,,889.0,,,,
645,95223,3,2013,898,2583088,1,0,,,,898.0,,,,
646,95225,3,2013,48,43885,1,1,,,,48.0,,,,
647,95240,1,2013,696,2685117,1,0,,,,696.0,1225.0,558542.0,,558542.0
648,95240,2,2013,721,2371270,1,0,,,,721.0,1221.0,420899.0,,420899.0
649,95240,3,2013,738,2546981,1,0,,,,738.0,1218.0,298888.0,,298888.0
650,95242,1,2013,215,838217,1,0,,,,215.0,,,,
651,95246,2,2013,146,113511,1,0,,,,146.0,,,,
652,95246,3,2013,147,118085,1,0,,,,147.0,,,,
653,95247,1,2013,956,2086687,1,0,,,,956.0,,,,
654,95247,2,2013,266,572017,1,0,,,,266.0,,,,
655,95247,3,2013,354,807151,1,0,,,,354.0,,,,
656,95249,1,2013,238,1262811,1,1,,,,238.0,,,,
657,95249,2,2013,238,1141854,1,1,,,,238.0,,,,
658,95249,3,2013,462,2000203,1,0,,,,462.0,,,,
659,95252,1,2013,224,825726,1,1,,,,224.0,,,,
660,95252,2,2013,224,719964,1,1,,,,224.0,,,,
661,95301,2,2013,1298,4336224,1,0,,,,1298.0,,,,
662,95301,3,2013,1304,4976308,1,0,,,,1304.0,,,,
663,95304,1,2013,563,4159965,1,0,,,,563.0,,,,
664,95304,2,2013,536,3581467,1,1,,,,536.0,,,,
665,95304,3,2013,573,4206112,1,0,,,,573.0,,,,
666,95310,2,2013,85,182159,1,1,,,,85.0,,,,
667,95311,1,2013,95,92539,1,1,,,,95.0,,,,
668,95311,2,2013,125,135994,1,0,,,,125.0,,,,
669,95311,3,2013,126,137862,1,0,,,,126.0,,,,
670,95320,1,2013,603,2157144,1,0,,,,603.0,,,,
671,95320,2,2013,603,1933216,1,0,,,,603.0,,,,
672,95320,3,2013,603,2214642,1,0,,,,603.0,,,,
673,95322,2,2013,298,1785403,1,0,,,,298.0,,,,
674,95322,3,2013,244,1894872,1,1,,,,244.0,,,,
675,95330,1,2013,464,5862482,1,0,,,,464.0,,,,
676,95330,2,2013,470,5180486,1,0,,,,470.0,,,,
677,95330,3,2013,468,5998518,1,0,,,,468.0,,,,
678,95336,1,2013,999,7316461,1,1,,,,999.0,613.0,253799.0,,253799.0
679,95336,2,2013,1000,6502163,1,1,,,,1000.0,,,,
680,95336,3,2013,1003,7229361,1,1,,,,1003.0,,,,
681,95337,1,2013,557,4555919,1,1,,,,557.0,,,,
682,95337,2,2013,565,4056705,1,1,,,,565.0,,,,
683,95337,3,2013,567,4620334,1,1,,,,567.0,,,,
684,95338,1,2013,652,1468973,1,0,,,,652.0,,,,
685,95338,2,2013,653,1384145,1,0,,,,653.0,,,,
686,95338,3,2013,651,1437203,1,0,,,,651.0,,,,
687,95340,2,2013,1359,4010883,1,0,,,,1359.0,860.0,283486.0,,283486.0
688,95340,3,2013,1363,4424174,1,0,,,,1363.0,857.0,165536.0,,165536.0
689,95346,1,2013,55,89613,1,1,,,,55.0,,,,
690,95346,2,2013,64,111999,1,0,,,,64.0,,,,
691,95346,3,2013,68,111508,1,0,,,,68.0,,,,
692,95360,1,2013,300,1053007,1,0,,,,300.0,,,,
693,95360,2,2013,275,1066702,1,0,,,,275.0,,,,
694,95360,3,2013,249,1000027,1,0,,,,249.0,,,,
695,95361,1,2013,1219,4444466,1,0,,,,1219.0,687.0,227109.0,,227109.0
696,95361,2,2013,990,3468855,1,0,,,,990.0,692.0,159516.0,,159516.0
697,95361,3,2013,997,3827280,1,0,,,,997.0,,,,
698,95366,1,2013,284,1305504,1,1,,,,284.0,,,,
699,95366,2,2013,286,1151419,1,1,,,,286.0,197.0,76549.0,,76549.0
700,95366,3,2013,286,1275447,1,1,,,,286.0,,,,
701,95370,1,2013,1586,6721353,1,0,,,,1586.0,,,,
702,95370,2,2013,1589,6009576,1,0,,,,1589.0,,,,
703,95370,3,2013,1621,6429091,1,0,,,,1621.0,,,,
704,95374,3,2013,55,84389,1,1,,,,55.0,,,,
705,95376,1,2013,964,7649796,1,1,,,,964.0,,,,
706,95376,2,2013,987,7064108,1,1,,,,987.0,,,,
707,95376,3,2013,990,7987730,1,1,,,,990.0,,,,
708,95377,1,2013,227,3456667,1,1,,,,227.0,,,,
709,95377,2,2013,229,3259274,1,1,,,,229.0,,,,
710,95377,3,2013,228,3696710,1,1,,,,228.0,,,,
711,95383,1,2013,177,369104,1,0,,,,177.0,,,,
712,95383,2,2013,177,321515,1,0,,,,177.0,,,,
713,95383,3,2013,150,293782,1,1,,,,150.0,,,,
714,95387,1,2013,64,251156,1,1,,,,64.0,,,,
715,95387,2,2013,67,236865,1,1,,,,67.0,,,,
716,95387,3,2013,66,277488,1,1,,,,66.0,,,,
717,95401,1,2013,943,5908238,1,1,,,,943.0,,,,
718,95401,2,2013,960,5301716,1,1,,,,960.0,,,,
719,95401,3,2013,997,6194084,1,1,,,,997.0,,,,
720,95403,1,2013,1297,11473427,1,0,,,,1297.0,1308.0,553537.0,,553537.0
721,95403,2,2013,1323,10637236,1,0,,,,1323.0,1319.0,410519.0,,410519.0
722,95403,3,2013,1333,11947399,1,0,,,,1333.0,1348.0,352432.0,,352432.0
723,95404,1,2013,979,3639795,1,1,,,,979.0,,,,
724,95404,2,2013,982,3289091,1,1,,,,982.0,,,,
725,95404,3,2013,985,3626161,1,1,,,,985.0,,,,
726,95405,1,2013,459,2728670,1,1,,,,459.0,344.0,100502.0,,100502.0
727,95405,2,2013,465,2592102,1,1,,,,465.0,343.0,67035.0,,67035.0
728,95405,3,2013,468,2888308,1,1,,,,468.0,,,,
729,95407,1,2013,966,6715518,1,1,,,,966.0,538.0,157599.0,,157599.0
730,95407,2,2013,1717,10465430,1,0,,,,1717.0,,,,
731,95407,3,2013,2268,13006747,1,0,,,,2268.0,,,,
732,95409,1,2013,283,1658436,1,1,,,,283.0,,,,
733,95409,2,2013,283,1434435,1,1,,,,283.0,,,,
734,95409,3,2013,292,1558321,1,1,,,,292.0,,,,
735,95421,1,2013,106,136387,1,0,,,,106.0,,,,
736,95422,1,2013,470,2206193,1,0,,,,470.0,,,,
737,95422,2,2013,480,2437640,1,0,,,,480.0,,,,
738,95422,3,2013,478,2636504,1,0,,,,478.0,,,,
739,95425,1,2013,485,3195020,1,0,,,,485.0,,,,
740,95425,2,2013,606,3146719,1,0,,,,606.0,,,,
741,95425,3,2013,501,3317762,1,0,,,,501.0,,,,
742,95426,2,2013,59,91900,1,1,,,,59.0,,,,
743,95437,1,2013,854,2726291,1,0,,,,854.0,,,,
744,95437,2,2013,1046,2802764,1,0,,,,1046.0,,,,
745,95437,3,2013,522,1347990,1,0,,,,522.0,,,,
746,95442,1,2013,183,509651,1,0,,,,183.0,61.0,20625.0,,20625.0
747,95442,2,2013,183,419737,1,0,,,,183.0,61.0,17434.0,,17434.0
748,95442,3,2013,186,433620,1,0,,,,186.0,59.0,15189.0,,15189.0
749,95446,3,2013,452,1573145,1,0,,,,452.0,,,,
750,95448,1,2013,636,2269513,1,0,,,,636.0,576.0,200249.0,,200249.0
751,95448,2,2013,642,2054016,1,0,,,,642.0,575.0,146705.0,,146705.0
752,95448,3,2013,298,842510,1,1,,,,298.0,,,,
753,95451,1,2013,304,710647,1,0,,,,304.0,,,,
754,95451,2,2013,313,731542,1,0,,,,313.0,,,,
755,95451,3,2013,321,786947,1,0,,,,321.0,,,,
756,95453,1,2013,732,2942000,1,0,,,,732.0,,,,
757,95453,2,2013,742,3111042,1,0,,,,742.0,,,,
758,95453,3,2013,754,3458100,1,0,,,,754.0,,,,
759,95454,1,2013,177,440748,1,0,,,,177.0,,,,
