ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
93901,1,2013,Elec- Agricultural,Y,0,0,
93901,2,2013,Elec- Agricultural,Y,0,0,
93901,3,2013,Elec- Agricultural,Y,0,0,
93905,1,2013,Elec- Agricultural,Y,0,0,
93905,2,2013,Elec- Agricultural,Y,0,0,
93905,3,2013,Elec- Agricultural,Y,0,0,
93906,1,2013,Elec- Agricultural,Y,0,0,
93906,2,2013,Elec- Agricultural,Y,0,0,
93906,3,2013,Elec- Agricultural,Y,0,0,
93907,1,2013,Elec- Agricultural,Y,0,0,
93907,2,2013,Elec- Agricultural,Y,0,0,
93907,3,2013,Elec- Agricultural,Y,0,0,
93908,1,2013,Elec- Agricultural,Y,0,0,
93908,2,2013,Elec- Agricultural,Y,418,"3,508,122","8,393"
93908,3,2013,Elec- Agricultural,Y,282,"7,704,848","27,322"
93920,1,2013,Elec- Agricultural,Y,0,0,
93920,2,2013,Elec- Agricultural,Y,0,0,
93920,3,2013,Elec- Agricultural,Y,0,0,
93923,1,2013,Elec- Agricultural,Y,0,0,
93923,2,2013,Elec- Agricultural,Y,0,0,
93923,3,2013,Elec- Agricultural,Y,0,0,
93924,1,2013,Elec- Agricultural,Y,0,0,
93924,2,2013,Elec- Agricultural,Y,0,0,
93924,3,2013,Elec- Agricultural,Y,0,0,
93925,1,2013,Elec- Agricultural,Y,0,0,
93925,2,2013,Elec- Agricultural,Y,0,0,
93925,3,2013,Elec- Agricultural,Y,0,0,
93926,1,2013,Elec- Agricultural,Y,0,0,
93926,2,2013,Elec- Agricultural,Y,0,0,
93926,3,2013,Elec- Agricultural,Y,0,0,
93927,1,2013,Elec- Agricultural,Y,0,0,
93927,2,2013,Elec- Agricultural,Y,0,0,
93927,3,2013,Elec- Agricultural,Y,0,0,
93930,1,2013,Elec- Agricultural,Y,0,0,
93930,2,2013,Elec- Agricultural,Y,0,0,
93930,3,2013,Elec- Agricultural,Y,0,0,
93932,1,2013,Elec- Agricultural,Y,0,0,
93932,2,2013,Elec- Agricultural,Y,0,0,
93932,3,2013,Elec- Agricultural,Y,0,0,
93933,1,2013,Elec- Agricultural,Y,0,0,
93933,2,2013,Elec- Agricultural,Y,0,0,
93933,3,2013,Elec- Agricultural,Y,0,0,
93950,1,2013,Elec- Agricultural,Y,0,0,
93950,2,2013,Elec- Agricultural,Y,0,0,
93950,3,2013,Elec- Agricultural,Y,0,0,
93960,1,2013,Elec- Agricultural,Y,0,0,
93960,2,2013,Elec- Agricultural,Y,0,0,
93960,3,2013,Elec- Agricultural,Y,258,"3,149,947","12,209"
94010,1,2013,Elec- Agricultural,Y,0,0,
94010,2,2013,Elec- Agricultural,Y,0,0,
94010,3,2013,Elec- Agricultural,Y,0,0,
94014,1,2013,Elec- Agricultural,Y,0,0,
94014,2,2013,Elec- Agricultural,Y,0,0,
94014,3,2013,Elec- Agricultural,Y,0,0,
94015,1,2013,Elec- Agricultural,Y,0,0,
94015,2,2013,Elec- Agricultural,Y,0,0,
94015,3,2013,Elec- Agricultural,Y,0,0,
94019,1,2013,Elec- Agricultural,Y,0,0,
94019,2,2013,Elec- Agricultural,Y,0,0,
94019,3,2013,Elec- Agricultural,Y,0,0,
94020,1,2013,Elec- Agricultural,Y,0,0,
94020,2,2013,Elec- Agricultural,Y,0,0,
94020,3,2013,Elec- Agricultural,Y,0,0,
94022,1,2013,Elec- Agricultural,Y,0,0,
94022,2,2013,Elec- Agricultural,Y,0,0,
94022,3,2013,Elec- Agricultural,Y,0,0,
94025,1,2013,Elec- Agricultural,Y,0,0,
94025,2,2013,Elec- Agricultural,Y,0,0,
